set_number,set_name,year_released,number_of_parts,image_url,theme_name
4097-1,Mini Robots,2003.0,229.0,https://cdn.rebrickable.com/media/sets/4097-1.jpg,Designer Sets
4098-1,High Flyers,2003.0,197.0,https://cdn.rebrickable.com/media/sets/4098-1.jpg,Designer Sets
4099-1,Robobots,2003.0,326.0,https://cdn.rebrickable.com/media/sets/4099-1.jpg,Designer Sets
4100-1,Maximum Wheels,2003.0,293.0,https://cdn.rebrickable.com/media/sets/4100-1.jpg,Designer Sets
4101-1,Wild Collection,2003.0,487.0,https://cdn.rebrickable.com/media/sets/4101-1.jpg,Designer Sets
4401-1,Little Creations,2003.0,110.0,https://cdn.rebrickable.com/media/sets/4401-1.jpg,Designer Sets
4402-1,Sea Riders,2003.0,549.0,https://cdn.rebrickable.com/media/sets/4402-1.jpg,Designer Sets
4403-1,Air Blazers,2003.0,705.0,https://cdn.rebrickable.com/media/sets/4403-1.jpg,Designer Sets
4404-1,Land Busters,2003.0,769.0,https://cdn.rebrickable.com/media/sets/4404-1.jpg,Designer Sets
4505-1,Sea Machines,2004.0,168.0,https://cdn.rebrickable.com/media/sets/4505-1.jpg,Designer Sets
4506-1,Deep Sea Predators,2004.0,354.0,https://cdn.rebrickable.com/media/sets/4506-1.jpg,Designer Sets
4507-1,Prehistoric Creatures,2004.0,726.0,https://cdn.rebrickable.com/media/sets/4507-1.jpg,Designer Sets
4508-1,Titan XP,2004.0,784.0,https://cdn.rebrickable.com/media/sets/4508-1.jpg,Designer Sets
4881-1,Robo Platoon,2005.0,219.0,https://cdn.rebrickable.com/media/sets/4881-1.jpg,Designer Sets
4882-1,Speed Wings,2004.0,162.0,https://cdn.rebrickable.com/media/sets/4882-1.jpg,Designer Sets
4882-2,Speed Wings - ANA version,2004.0,163.0,https://cdn.rebrickable.com/media/sets/4882-2.jpg,Designer Sets
4883-1,Gear Grinders,2005.0,279.0,https://cdn.rebrickable.com/media/sets/4883-1.jpg,Designer Sets
4884-1,Wild Hunters,2005.0,630.0,https://cdn.rebrickable.com/media/sets/4884-1.jpg,Designer Sets
4886-1,Building Bonanza,2004.0,667.0,https://cdn.rebrickable.com/media/sets/4886-1.jpg,Designer Sets
4888-1,Ocean Odyssey,2005.0,623.0,https://cdn.rebrickable.com/media/sets/4888-1.jpg,Designer Sets
4903-1,Lion,2005.0,42.0,https://cdn.rebrickable.com/media/sets/4903-1.jpg,Designer Sets
4904-1,Elephant,2005.0,34.0,https://cdn.rebrickable.com/media/sets/4904-1.jpg,Designer Sets
4905-1,Giraffe,2005.0,39.0,https://cdn.rebrickable.com/media/sets/4905-1.jpg,Designer Sets
4906-1,Helicopter,2005.0,16.0,https://cdn.rebrickable.com/media/sets/4906-1.jpg,Designer Sets
4911-1,Designer Set,2005.0,37.0,https://cdn.rebrickable.com/media/sets/4911-1.jpg,Designer Sets
65705-1,Make and Create Co-Pack,2003.0,0.0,https://cdn.rebrickable.com/media/sets/65705-1.jpg,Designer Sets
66173-1,Building Bonanza Value Pack,2004.0,0.0,https://cdn.rebrickable.com/media/sets/66173-1.jpg,Designer Sets
7209-1,Pteranodon,2004.0,28.0,https://cdn.rebrickable.com/media/sets/7209-1.jpg,Designer Sets
7210-1,Apatosaurus,2004.0,33.0,https://cdn.rebrickable.com/media/sets/7210-1.jpg,Designer Sets
7212-1,Sky Squad,2003.0,129.0,https://cdn.rebrickable.com/media/sets/7212-1.jpg,Designer Sets
7218-1,Orange Speedboat,2004.0,26.0,https://cdn.rebrickable.com/media/sets/7218-1.jpg,Designer Sets
7219-1,Dinosaur,2004.0,34.0,https://cdn.rebrickable.com/media/sets/7219-1.jpg,Designer Sets
7221-1,Robots,2003.0,23.0,https://cdn.rebrickable.com/media/sets/7221-1.jpg,Designer Sets
7221-2,Robots - ANA Promotion,2003.0,23.0,https://cdn.rebrickable.com/media/sets/7221-2.jpg,Designer Sets
7222-1,Flyers,2003.0,28.0,https://cdn.rebrickable.com/media/sets/7222-1.jpg,Designer Sets
7223-1,Wheelers,2003.0,34.0,https://cdn.rebrickable.com/media/sets/7223-1.jpg,Designer Sets
7223-2,Yellow Truck (Box version) - ANA Promotion,2003.0,36.0,https://cdn.rebrickable.com/media/sets/7223-2.jpg,Designer Sets
7268-1,Crab,2005.0,32.0,https://cdn.rebrickable.com/media/sets/7268-1.jpg,Designer Sets
7269-1,Scorpion,2005.0,37.0,https://cdn.rebrickable.com/media/sets/7269-1.jpg,Designer Sets
7270-1,Bird,2005.0,28.0,https://cdn.rebrickable.com/media/sets/7270-1.jpg,Designer Sets
7910-1,Robot,2004.0,29.0,https://cdn.rebrickable.com/media/sets/7910-1.jpg,Designer Sets
7911-1,Tugboat,2004.0,33.0,https://cdn.rebrickable.com/media/sets/7911-1.jpg,Designer Sets
7912-1,Helicopter,2004.0,26.0,https://cdn.rebrickable.com/media/sets/7912-1.jpg,Designer Sets
10042-1,American Flag,2003.0,35.0,https://cdn.rebrickable.com/media/sets/10042-1.jpg,Seasonal
10250-1,Year Of The Snake,2013.0,243.0,https://cdn.rebrickable.com/media/sets/10250-1.jpg,Seasonal
30582-1,Birthday Bear,2022.0,80.0,https://cdn.rebrickable.com/media/sets/30582-1.jpg,Seasonal
40048-1,Birthday Cake,2012.0,24.0,https://cdn.rebrickable.com/media/sets/40048-1.jpg,Seasonal
40052-1,Springtime Scene,2013.0,88.0,https://cdn.rebrickable.com/media/sets/40052-1.jpg,Seasonal
40054-1,Summer Scene,2013.0,40.0,https://cdn.rebrickable.com/media/sets/40054-1.jpg,Seasonal
40057-1,Fall Scene,2013.0,72.0,https://cdn.rebrickable.com/media/sets/40057-1.jpg,Seasonal
40148-1,Year Of The Sheep,2015.0,100.0,https://cdn.rebrickable.com/media/sets/40148-1.jpg,Seasonal
40153-1,Birthday Table Decoration,2015.0,120.0,https://cdn.rebrickable.com/media/sets/40153-1.jpg,Seasonal
40186-1,Year of the Pig,2019.0,153.0,https://cdn.rebrickable.com/media/sets/40186-1.jpg,Seasonal
40207-1,Year Of The Monkey,2016.0,165.0,https://cdn.rebrickable.com/media/sets/40207-1.jpg,Seasonal
40226-1,Birthday Buddy,2016.0,134.0,https://cdn.rebrickable.com/media/sets/40226-1.jpg,Seasonal
40234-1,Year of the Rooster,2017.0,158.0,https://cdn.rebrickable.com/media/sets/40234-1.jpg,Seasonal
40235-1,Year of the Dog,2018.0,156.0,https://cdn.rebrickable.com/media/sets/40235-1.jpg,Seasonal
40355-1,Year Of The Rat,2020.0,162.0,https://cdn.rebrickable.com/media/sets/40355-1.jpg,Seasonal
40382-1,Birthday Set,2020.0,141.0,https://cdn.rebrickable.com/media/sets/40382-1.jpg,Seasonal
40417-1,Year of the Ox,2021.0,168.0,https://cdn.rebrickable.com/media/sets/40417-1.jpg,Seasonal
40424-1,Winter Snowball Fight,2020.0,149.0,https://cdn.rebrickable.com/media/sets/40424-1.jpg,Seasonal
40491-1,Year of the Tiger,2022.0,193.0,https://cdn.rebrickable.com/media/sets/40491-1.jpg,Seasonal
40575-1,Year of the Rabbit,2023.0,194.0,https://cdn.rebrickable.com/media/sets/40575-1.jpg,Seasonal
40584-1,Birthday Diorama,2023.0,157.0,https://cdn.rebrickable.com/media/sets/40584-1.jpg,Seasonal
40641-1,Birthday Cake,2023.0,211.0,https://cdn.rebrickable.com/media/sets/40641-1.jpg,Seasonal
5004931-1,Birthday Card,2017.0,20.0,https://cdn.rebrickable.com/media/sets/5004931-1.jpg,Seasonal
5005878-1,Buildable Mother's Day Card,2020.0,48.0,https://cdn.rebrickable.com/media/sets/5005878-1.jpg,Seasonal
6238718-1,M&T Dog,2018.0,13.0,https://cdn.rebrickable.com/media/sets/6238718-1.jpg,Seasonal
6238721-1,Easy Build Building Happening Dog,2018.0,0.0,https://cdn.rebrickable.com/media/sets/6238721-1.jpg,Seasonal
6242507-1,Fortuna Temple Pavilion and Puppy,2018.0,0.0,https://cdn.rebrickable.com/media/sets/6242507-1.jpg,Seasonal
6273754-1,Easy Build Building Happening Piglet,2019.0,723.0,https://cdn.rebrickable.com/media/sets/6273754-1.jpg,Seasonal
6273759-1,Micro Piglet,2019.0,28.0,https://cdn.rebrickable.com/media/sets/6273759-1.jpg,Seasonal
6278700-1,Chinese New Year Windmill,2019.0,64.0,https://cdn.rebrickable.com/media/sets/6278700-1.jpg,Seasonal
6278705-1,Mini Year Of The Pig and New Year Wealth Bundle,2019.0,83.0,https://cdn.rebrickable.com/media/sets/6278705-1.jpg,Seasonal
6290485-1,Lantern,2019.0,33.0,https://cdn.rebrickable.com/media/sets/6290485-1.jpg,Seasonal
6311297-1,Lucky the Rat,2020.0,39.0,https://cdn.rebrickable.com/media/sets/6311297-1.jpg,Seasonal
6345925-1,Micro Ox,2021.0,24.0,https://cdn.rebrickable.com/media/sets/6345925-1.jpg,Seasonal
6385444-1,Birthday Cake,2018.0,28.0,https://cdn.rebrickable.com/media/sets/6385444-1.jpg,Seasonal
6396384-1,Tiger,2022.0,28.0,https://cdn.rebrickable.com/media/sets/6396384-1.jpg,Seasonal
850791-1,Minifigure Birthday Set,2013.0,31.0,https://cdn.rebrickable.com/media/sets/850791-1.jpg,Seasonal
852786-1,Rose,2010.0,29.0,https://cdn.rebrickable.com/media/sets/852786-1.jpg,Seasonal
853663-1,Iconic Holiday Magnet,2017.0,45.0,https://cdn.rebrickable.com/media/sets/853663-1.jpg,Seasonal
853906-1,Birthday Card,2019.0,39.0,https://cdn.rebrickable.com/media/sets/853906-1.jpg,Seasonal
AMFLAG-1,American Flag with Sticker For Stars,2002.0,63.0,https://cdn.rebrickable.com/media/sets/amflag-1.jpg,Seasonal
MICROROOSTER-1,Micro Rooster,2017.0,8.0,https://cdn.rebrickable.com/media/sets/microrooster-1.jpg,Seasonal
RANGOLI-1,Rangoli,2022.0,257.0,https://cdn.rebrickable.com/media/sets/rangoli-1.jpg,Seasonal
RAT-1,Easy Build Building Happening Rat,2020.0,754.0,https://cdn.rebrickable.com/media/sets/rat-1.jpg,Seasonal
ROOSTER-1,Easy Build Building Happening Rooster,2017.0,0.0,https://cdn.rebrickable.com/media/sets/rooster-1.jpg,Seasonal
1076-1,Advent Calendar 1999,1999.0,229.0,https://cdn.rebrickable.com/media/sets/1076-1.jpg,Advent
2250-1,Advent Calendar 2000,2000.0,241.0,https://cdn.rebrickable.com/media/sets/2250-1.jpg,Advent
40222-1,24-in-1 Holiday Countdown,2016.0,250.0,https://cdn.rebrickable.com/media/sets/40222-1.jpg,Advent
40253-1,Christmas Build-Up,2017.0,254.0,https://cdn.rebrickable.com/media/sets/40253-1.jpg,Advent
76196-1,Marvel The Avengers Advent Calendar 2021,2021.0,325.0,https://cdn.rebrickable.com/media/sets/76196-1.jpg,Advent
76231-1,Guardians of the Galaxy Advent Calendar 2022,2022.0,271.0,https://cdn.rebrickable.com/media/sets/76231-1.jpg,Advent
76267-1,Avengers Advent Calendar 2023,2023.0,0.0,https://cdn.rebrickable.com/media/sets/76267-1.jpg,Advent
2824-1,City Advent Calendar 2010,2010.0,271.0,https://cdn.rebrickable.com/media/sets/2824-1.jpg,City
4428-1,City Advent Calendar 2012,2012.0,248.0,https://cdn.rebrickable.com/media/sets/4428-1.jpg,City
60024-1,City Advent Calendar 2013,2013.0,244.0,https://cdn.rebrickable.com/media/sets/60024-1.jpg,City
60063-1,City Advent Calendar 2014,2014.0,218.0,https://cdn.rebrickable.com/media/sets/60063-1.jpg,City
60099-1,City Advent Calendar 2015,2015.0,278.0,https://cdn.rebrickable.com/media/sets/60099-1.jpg,City
60133-1,City Advent Calendar 2016,2016.0,290.0,https://cdn.rebrickable.com/media/sets/60133-1.jpg,City
60155-1,City Advent Calendar 2017,2017.0,248.0,https://cdn.rebrickable.com/media/sets/60155-1.jpg,City
60201-1,City Advent Calendar 2018,2018.0,313.0,https://cdn.rebrickable.com/media/sets/60201-1.jpg,City
60235-1,City Advent Calendar 2019,2019.0,234.0,https://cdn.rebrickable.com/media/sets/60235-1.jpg,City
60268-1,City Advent Calendar 2020,2020.0,342.0,https://cdn.rebrickable.com/media/sets/60268-1.jpg,City
60303-1,City Advent Calendar 2021,2021.0,349.0,https://cdn.rebrickable.com/media/sets/60303-1.jpg,City
60352-1,City Advent Calendar 2022,2022.0,287.0,https://cdn.rebrickable.com/media/sets/60352-1.jpg,City
60381-1,City Advent Calendar 2023,2023.0,0.0,https://cdn.rebrickable.com/media/sets/60381-1.jpg,City
7324-1,City Advent Calendar 2005,2005.0,202.0,https://cdn.rebrickable.com/media/sets/7324-1.jpg,City
7553-1,City Advent Calendar 2011,2011.0,231.0,https://cdn.rebrickable.com/media/sets/7553-1.jpg,City
7687-1,City Advent Calendar 2009,2009.0,259.0,https://cdn.rebrickable.com/media/sets/7687-1.jpg,City
7724-1,City Advent Calendar 2008,2008.0,197.0,https://cdn.rebrickable.com/media/sets/7724-1.jpg,City
7904-1,City Advent Calendar 2006,2006.0,259.0,https://cdn.rebrickable.com/media/sets/7904-1.jpg,City
7907-1,City Advent Calendar 2007,2007.0,233.0,https://cdn.rebrickable.com/media/sets/7907-1.jpg,City
75023-1,Star Wars Advent Calendar 2013,2013.0,254.0,https://cdn.rebrickable.com/media/sets/75023-1.jpg,Star Wars
75056-1,Star Wars Advent Calendar 2014,2014.0,275.0,https://cdn.rebrickable.com/media/sets/75056-1.jpg,Star Wars
75097-1,Star Wars Advent Calendar 2015,2015.0,291.0,https://cdn.rebrickable.com/media/sets/75097-1.jpg,Star Wars
75146-1,Star Wars Advent Calendar 2016,2016.0,282.0,https://cdn.rebrickable.com/media/sets/75146-1.jpg,Star Wars
75184-1,Star Wars Advent Calendar 2017,2017.0,309.0,https://cdn.rebrickable.com/media/sets/75184-1.jpg,Star Wars
75213-1,Star Wars Advent Calendar 2018,2018.0,307.0,https://cdn.rebrickable.com/media/sets/75213-1.jpg,Star Wars
75245-1,Star Wars Advent Calendar 2019,2019.0,280.0,https://cdn.rebrickable.com/media/sets/75245-1.jpg,Star Wars
75279-1,Star Wars Advent Calendar 2020,2020.0,311.0,https://cdn.rebrickable.com/media/sets/75279-1.jpg,Star Wars
75307-1,Star Wars Advent Calendar 2021,2021.0,336.0,https://cdn.rebrickable.com/media/sets/75307-1.jpg,Star Wars
75340-1,Star Wars Advent Calendar 2022,2022.0,329.0,https://cdn.rebrickable.com/media/sets/75340-1.jpg,Star Wars
75366-1,Star Wars Advent Calendar 2023,2023.0,0.0,https://cdn.rebrickable.com/media/sets/75366-1.jpg,Star Wars
7958-1,Star Wars Advent Calendar 2011,2011.0,267.0,https://cdn.rebrickable.com/media/sets/7958-1.jpg,Star Wars
9509-1,Star Wars Advent Calendar 2012,2012.0,235.0,https://cdn.rebrickable.com/media/sets/9509-1.jpg,Star Wars
7600-1,Belville Advent Calendar 2007,2007.0,218.0,https://cdn.rebrickable.com/media/sets/7600-1.jpg,Belville
7952-1,Castle Advent Calendar 2010 (Kingdoms),2010.0,167.0,https://cdn.rebrickable.com/media/sets/7952-1.jpg,Castle
7979-1,Castle Advent Calendar 2008,2008.0,176.0,https://cdn.rebrickable.com/media/sets/7979-1.jpg,Castle
1298-1,Classic Basic Advent Calendar 1998,1998.0,220.0,https://cdn.rebrickable.com/media/sets/1298-1.jpg,Classic Basic
7574-1,Clikits Advent Calendar 2005,2005.0,116.0,https://cdn.rebrickable.com/media/sets/7574-1.jpg,Clikits
7575-1,Clikits Advent Calendar 2004,2004.0,124.0,https://cdn.rebrickable.com/media/sets/7575-1.jpg,Clikits
4024-1,Creator Advent Calendar 2003,2003.0,318.0,https://cdn.rebrickable.com/media/sets/4024-1.jpg,Creator
4124-1,Creator Advent Calendar 2001,2001.0,240.0,https://cdn.rebrickable.com/media/sets/4124-1.jpg,Creator
4524-1,Creator Advent Calendar 2002,2002.0,240.0,https://cdn.rebrickable.com/media/sets/4524-1.jpg,Creator
4924-1,Creator Advent Calendar 2004,2004.0,335.0,https://cdn.rebrickable.com/media/sets/4924-1.jpg,Creator
6299-1,Pirates Advent Calendar 2009,2009.0,148.0,https://cdn.rebrickable.com/media/sets/6299-1.jpg,Pirates
3316-1,Friends Advent Calendar 2012,2012.0,214.0,https://cdn.rebrickable.com/media/sets/3316-1.jpg,Friends
41016-1,Friends Advent Calendar 2013,2013.0,236.0,https://cdn.rebrickable.com/media/sets/41016-1.jpg,Friends
41040-1,Friends Advent Calendar 2014,2014.0,244.0,https://cdn.rebrickable.com/media/sets/41040-1.jpg,Friends
41102-1,Friends Advent Calendar 2015,2015.0,252.0,https://cdn.rebrickable.com/media/sets/41102-1.jpg,Friends
41131-1,Friends Advent Calendar 2016,2016.0,234.0,https://cdn.rebrickable.com/media/sets/41131-1.jpg,Friends
41326-1,Friends Advent Calendar 2017,2017.0,217.0,https://cdn.rebrickable.com/media/sets/41326-1.jpg,Friends
41353-1,Friends Advent Calendar 2018,2018.0,500.0,https://cdn.rebrickable.com/media/sets/41353-1.jpg,Friends
41382-1,Friends Advent Calendar 2019,2019.0,330.0,https://cdn.rebrickable.com/media/sets/41382-1.jpg,Friends
41420-1,Friends Advent Calendar 2020,2020.0,236.0,https://cdn.rebrickable.com/media/sets/41420-1.jpg,Friends
41690-1,Friends Advent Calendar 2021,2021.0,370.0,https://cdn.rebrickable.com/media/sets/41690-1.jpg,Friends
41706-1,Friends Advent Calendar 2022,2022.0,312.0,https://cdn.rebrickable.com/media/sets/41706-1.jpg,Friends
41758-1,Friends Advent Calendar 2023,2023.0,0.0,https://cdn.rebrickable.com/media/sets/41758-1.jpg,Friends
10068-1,Santa Claus,2002.0,39.0,https://cdn.rebrickable.com/media/sets/10068-1.jpg,Christmas
10069-1,Christmas Tree,2002.0,33.0,https://cdn.rebrickable.com/media/sets/10069-1.jpg,Christmas
10070-1,Reindeer,2002.0,26.0,https://cdn.rebrickable.com/media/sets/10070-1.jpg,Christmas
10079-1,Snowman,2003.0,42.0,https://cdn.rebrickable.com/media/sets/10079-1.jpg,Christmas
10080-1,Angel,2003.0,33.0,https://cdn.rebrickable.com/media/sets/10080-1.jpg,Christmas
10106-1,Snowflake,2006.0,107.0,https://cdn.rebrickable.com/media/sets/10106-1.jpg,Christmas
10165-1,Elf Boy,2004.0,27.0,https://cdn.rebrickable.com/media/sets/10165-1.jpg,Christmas
10166-1,Elf Girl,2004.0,31.0,https://cdn.rebrickable.com/media/sets/10166-1.jpg,Christmas
10199-1,Winter Toy Shop,2009.0,815.0,https://cdn.rebrickable.com/media/sets/10199-1.jpg,Christmas
10216-1,Winter Village Bakery,2010.0,687.0,https://cdn.rebrickable.com/media/sets/10216-1.jpg,Christmas
10222-1,Winter Village Post Office,2011.0,822.0,https://cdn.rebrickable.com/media/sets/10222-1.jpg,Christmas
10229-1,Winter Village Cottage,2012.0,1492.0,https://cdn.rebrickable.com/media/sets/10229-1.jpg,Christmas
10275-1,Elf Club House,2020.0,1197.0,https://cdn.rebrickable.com/media/sets/10275-1.jpg,Christmas
10293-1,Santa's Visit,2021.0,1445.0,https://cdn.rebrickable.com/media/sets/10293-1.jpg,Christmas
10308-1,Holiday Main Street,2022.0,1516.0,https://cdn.rebrickable.com/media/sets/10308-1.jpg,Christmas
1127-1,Santa,1999.0,39.0,https://cdn.rebrickable.com/media/sets/1127-1.jpg,Christmas
1128-1,Santa on Skis,1999.0,21.0,https://cdn.rebrickable.com/media/sets/1128-1.jpg,Christmas
1129-2,Santa on Reindeer,1999.0,34.0,https://cdn.rebrickable.com/media/sets/1129-2.jpg,Christmas
1177-1,Santa In Truck with Polar Bear,2000.0,27.0,https://cdn.rebrickable.com/media/sets/1177-1.jpg,Christmas
1549-1,Santa and Chimney,1992.0,62.0,https://cdn.rebrickable.com/media/sets/1549-1.jpg,Christmas
1555-1,Santa Claus,1986.0,19.0,https://cdn.rebrickable.com/media/sets/1555-1.jpg,Christmas
1556-1,Christmas Hearts,1986.0,10.0,https://cdn.rebrickable.com/media/sets/1556-1.jpg,Christmas
1625-1,Snowman,1989.0,40.0,https://cdn.rebrickable.com/media/sets/1625-1.jpg,Christmas
1626-1,Angel,1989.0,33.0,https://cdn.rebrickable.com/media/sets/1626-1.jpg,Christmas
1627-1,Santa,1989.0,36.0,https://cdn.rebrickable.com/media/sets/1627-1.jpg,Christmas
1628-1,Santa on Sleigh with Reindeer,1989.0,63.0,https://cdn.rebrickable.com/media/sets/1628-1.jpg,Christmas
1807-1,Santa Claus and Sleigh,1995.0,17.0,https://cdn.rebrickable.com/media/sets/1807-1.jpg,Christmas
1978-1,Build-A-Santa,1991.0,39.0,https://cdn.rebrickable.com/media/sets/1978-1.jpg,Christmas
1979-1,Snowman,1991.0,42.0,https://cdn.rebrickable.com/media/sets/1979-1.jpg,Christmas
1980-1,Santa's Elves,1991.0,30.0,https://cdn.rebrickable.com/media/sets/1980-1.jpg,Christmas
245-2,Two Santas and Tree,1978.0,39.0,https://cdn.rebrickable.com/media/sets/245-2.jpg,Christmas
246-2,Santa with Sleigh and Reindeer,1977.0,68.0,https://cdn.rebrickable.com/media/sets/246-2.jpg,Christmas
2873-1,Small Santa Claus,1997.0,9.0,https://cdn.rebrickable.com/media/sets/2873-1.jpg,Christmas
2874-1,Christmas Set,1997.0,10.0,https://cdn.rebrickable.com/media/sets/2874-1.jpg,Christmas
2876-1,Christmas Set,1997.0,9.0,https://cdn.rebrickable.com/media/sets/2876-1.jpg,Christmas
2878-1,Santa Claus,1997.0,16.0,https://cdn.rebrickable.com/media/sets/2878-1.jpg,Christmas
2878-2,Santa Claus Mos Burger Gift Box 1- Hawaiian Shirt Santa,2001.0,1.0,https://cdn.rebrickable.com/media/sets/2878-2.jpg,Christmas
2878-3,Santa Claus Mos Burger Gift Box 2 - Tuxedo Santa,2001.0,1.0,https://cdn.rebrickable.com/media/sets/2878-3.jpg,Christmas
2878-4,Santa Claus Mos Burger Gift Box 3 - Soccer Santa,2001.0,1.0,https://cdn.rebrickable.com/media/sets/2878-4.jpg,Christmas
2878-5,Santa Claus Mos Burger Gift Box 2 - King and Queen Santa,2001.0,1.0,https://cdn.rebrickable.com/media/sets/2878-5.jpg,Christmas
30008-1,Snowman,2009.0,44.0,https://cdn.rebrickable.com/media/sets/30008-1.jpg,Christmas
30009-1,Christmas Tree,2009.0,47.0,https://cdn.rebrickable.com/media/sets/30009-1.jpg,Christmas
30028-1,Wreath,2011.0,50.0,https://cdn.rebrickable.com/media/sets/30028-1.jpg,Christmas
30286-1,Christmas Tree,2015.0,65.0,https://cdn.rebrickable.com/media/sets/30286-1.jpg,Christmas
30474-1,Reindeer,2016.0,77.0,https://cdn.rebrickable.com/media/sets/30474-1.jpg,Christmas
3300002-1,Holiday Set 2 of 2,2011.0,117.0,https://cdn.rebrickable.com/media/sets/3300002-1.jpg,Christmas
3300014-1,Holiday Set,2012.0,109.0,https://cdn.rebrickable.com/media/sets/3300014-1.jpg,Christmas
3300020-1,Holiday Set 1 of 2,2011.0,98.0,https://cdn.rebrickable.com/media/sets/3300020-1.jpg,Christmas
40000-1,Santa Claus in the Snow,2009.0,159.0,https://cdn.rebrickable.com/media/sets/40000-1.jpg,Christmas
40001-1,Santa Claus,2009.0,42.0,https://cdn.rebrickable.com/media/sets/40001-1.jpg,Christmas
40002-1,Christmas Tree,2009.0,61.0,https://cdn.rebrickable.com/media/sets/40002-1.jpg,Christmas
40003-1,Snowman,2009.0,44.0,https://cdn.rebrickable.com/media/sets/40003-1.jpg,Christmas
40008-1,Snowman,2010.0,64.0,https://cdn.rebrickable.com/media/sets/40008-1.jpg,Christmas
40009-1,Holiday Building Set,2010.0,85.0,https://cdn.rebrickable.com/media/sets/40009-1.jpg,Christmas
40010-1,Santa with Sleigh,2010.0,71.0,https://cdn.rebrickable.com/media/sets/40010-1.jpg,Christmas
40022-1,Mini Santa Set,2011.0,72.0,https://cdn.rebrickable.com/media/sets/40022-1.jpg,Christmas
40023-1,Holiday Stocking,2011.0,76.0,https://cdn.rebrickable.com/media/sets/40023-1.jpg,Christmas
40024-1,Christmas Tree,2011.0,77.0,https://cdn.rebrickable.com/media/sets/40024-1.jpg,Christmas
40034-1,Christmas Train,2012.0,82.0,https://cdn.rebrickable.com/media/sets/40034-1.jpg,Christmas
